2,3093379656000.00,42.347694,-71.0788734,3.55,33250,32298,33814,49.41,33.01,0,0,0,0,3336,0,0,726225,815,224,214306,780,416,0
2,3093379656750.00,42.3483095,-71.0781267,3.545,33260,32309,33824,49.84,33.12,0,0,0,0,3332,0,0,726215,829,227,214309,790,418,0
2,3093379657500.00,42.348925,-71.07738,3.54,33270,32320,33834,50.27,33.23,0,0,0,0,3328,0,0,726205,843,230,214312,800,420,0
2,3093379658250.00,42.3495405,-71.0766333,3.535,33280,32331,33844,50.7,33.34,0,0,0,0,3324,0,0,726195,857,233,214315,810,422,0
2,3093379659000.00,42.350156,-71.0758866,3.53,33290,32342,33854,51.13,33.45,0,0,0,0,3320,0,0,726185,871,236,214318,820,424,0
2,3093379659750.00,42.3507715,-71.0751399,3.525,33300,32353,33864,51.56,33.56,0,0,0,0,3316,0,0,726175,885,239,214321,830,426,0
2,3093379660500.00,42.351387,-71.0743932,3.52,33310,32364,33874,51.99,33.67,0,0,0,0,3312,0,0,726165,899,242,214324,840,428,0
2,3093379661250.00,42.3520025,-71.0736465,3.515,33320,32375,33884,52.42,33.78,0,0,0,0,3308,0,0,726155,913,245,214327,850,430,0
2,3093379662000.00,42.352618,-71.0728998,3.51,33330,32386,33894,52.85,33.89,0,0,0,0,3304,0,0,726145,927,248,214330,860,432,0
2,3093379662750.00,42.3532335,-71.0721531,3.505,33340,32397,33904,53.28,34,0,0,0,0,3300,0,0,726135,941,251,214333,870,434,0
2,3093379663500.00,42.353849,-71.0714064,3.5,33350,32408,33914,53.71,34.11,0,0,0,0,3296,0,0,726125,955,254,214336,880,436,0
2,3093379664250.00,42.3544645,-71.0706597,3.495,33360,32419,33924,54.14,34.22,0,0,0,0,3292,0,0,726115,969,257,214339,890,438,0
2,3093379665000.00,42.35508,-71.069913,3.49,33370,32430,33934,54.57,34.33,0,0,0,0,3288,0,0,726105,983,260,214342,900,440,0
2,3093379665750.00,42.3556955,-71.0691663,3.485,33380,32441,33944,55,34.44,0,0,0,0,3284,0,0,726095,997,263,214345,910,442,0
2,3093379666500.00,42.356311,-71.0684196,3.48,33390,32452,33954,55.43,34.55,0,0,0,0,3280,0,0,726085,1011,266,214348,920,444,0
2,3093379667250.00,42.3569265,-71.0676729,3.475,33400,32463,33964,55.86,34.66,0,0,0,0,3276,0,0,726075,1025,269,214351,930,446,0
2,3093379668000.00,42.357542,-71.0669262,3.47,33410,32474,33974,56.29,34.77,0,0,0,0,3272,0,0,726065,1039,272,214354,940,448,0
2,3093379668750.00,42.3581575,-71.0661795,3.465,33420,32485,33984,56.72,34.88,0,0,0,0,3268,0,0,726055,1053,275,214357,950,450,0
2,3093379669500.00,42.358773,-71.0654328,3.46,33430,32496,33994,57.15,34.99,0,0,0,0,3264,0,0,726045,1067,278,214360,960,452,0
2,3093379670250.00,42.3593885,-71.0646861,3.455,33440,32507,34004,57.58,35.1,0,0,0,0,3260,0,0,726035,1081,281,214363,970,454,0
2,3093379671000.00,42.360004,-71.0639394,3.45,33450,32518,34014,58.01,35.21,0,0,0,0,3256,0,0,726025,1095,284,214366,980,456,0
2,3093379671750.00,42.3606195,-71.0631927,3.445,33460,32529,34024,58.44,35.32,0,0,0,0,3252,0,0,726015,1109,287,214369,990,458,0
2,3093379672500.00,42.361235,-71.062446,3.44,33470,32540,34034,58.87,35.43,0,0,0,0,3248,0,0,726005,1123,290,214372,1000,460,0
2,3093379673250.00,42.36128577,-71.06338727,3.435,33480,32551,34044,59.3,35.54,0,0,0,0,3244,0,0,725995,1137,293,214375,1010,462,0
2,3093379674000.00,42.36133653,-71.06432853,3.43,33490,32562,34054,59.73,35.65,0,0,0,0,3240,0,0,725985,1151,296,214378,1020,464,0
2,3093379674750.00,42.3613873,-71.0652698,3.425,33500,32573,34064,60.16,35.76,0,0,0,0,3236,0,0,725975,1165,299,214381,1030,466,0
2,3093379675500.00,42.36143807,-71.06621107,3.42,33510,32584,34074,60.59,35.87,0,0,0,0,3232,0,0,725965,1179,302,214384,1040,468,0
2,3093379676250.00,42.36148883,-71.06715233,3.415,33520,32595,34084,61.02,35.98,0,0,0,0,3228,0,0,725955,1193,305,214387,1050,470,0
2,3093379677000.00,42.3615396,-71.0680936,3.41,33530,32606,34094,61.45,36.09,0,0,0,0,3224,0,0,725945,1207,308,214390,1060,472,0
2,3093379677750.00,42.36159037,-71.06903487,3.405,33540,32617,34104,61.88,36.2,0,0,0,0,3220,0,0,725935,1221,311,214393,1070,474,0
2,3093379678500.00,42.36164114,-71.06997614,3.4,33550,32628,34114,62.31,36.31,0,0,0,0,3216,0,0,725925,1235,314,214396,1080,476,0
2,3093379679250.00,42.36169191,-71.07091741,3.395,33560,32639,34124,62.74,36.42,0,0,0,0,3212,0,0,725915,1249,317,214399,1090,478,0
2,3093379680000.00,42.36174268,-71.07185868,3.39,33570,32650,34134,63.17,36.53,0,0,0,0,3208,0,0,725905,1263,320,214402,1100,480,0
2,3093379680750.00,42.36179345,-71.07279995,3.385,33580,32661,34144,63.6,36.64,0,0,0,0,3204,0,0,725895,1277,323,214405,1110,482,0
2,3093379681500.00,42.36184422,-71.07374122,3.38,33590,32672,34154,64.03,36.75,0,0,0,0,3200,0,0,725885,1291,326,214408,1120,484,0
2,3093379682250.00,42.36189499,-71.07468249,3.375,33600,32683,34164,64.46,36.86,0,0,0,0,3196,0,0,725875,1305,329,214411,1130,486,0
2,3093379683000.00,42.36194576,-71.07562376,3.37,33610,32694,34174,64.89,36.97,0,0,0,0,3192,0,0,725865,1319,332,214414,1140,488,0
2,3093379683750.00,42.36199653,-71.07656503,3.365,33620,32705,34184,65.32,37.08,0,0,0,0,3188,0,0,725855,1333,335,214417,1150,490,0
2,3093379684500.00,42.3620473,-71.0775063,3.36,33630,32716,34194,65.75,37.19,0,0,0,0,3184,0,0,725845,1347,338,214420,1160,492,0
2,3093379685250.00,42.36209807,-71.07844757,3.355,33640,32727,34204,66.18,37.3,0,0,0,0,3180,0,0,725835,1361,341,214423,1170,494,0
2,3093379686000.00,42.36214884,-71.07938884,3.35,33650,32738,34214,66.61,37.41,0,0,0,0,3176,0,0,725825,1375,344,214426,1180,496,0
2,3093379686750.00,42.36219961,-71.08033011,3.345,33660,32749,34224,67.04,37.52,0,0,0,0,3172,0,0,725815,1389,347,214429,1190,498,0
2,3093379687500.00,42.36225038,-71.08127138,3.34,33670,32760,34234,67.47,37.63,0,0,0,0,3168,0,0,725805,1403,350,214432,1200,500,0
2,3093379688250.00,42.36230115,-71.08221265,3.335,33680,32771,34244,67.9,37.74,0,0,0,0,3164,0,0,725795,1417,353,214435,1210,502,0
2,3093379689000.00,42.36235192,-71.08315392,3.33,33690,32782,34254,68.33,37.85,0,0,0,0,3160,0,0,725785,1431,356,214438,1220,504,0
2,3093379689750.00,42.36240269,-71.08409519,3.325,33700,32793,34264,68.76,37.96,0,0,0,0,3156,0,0,725775,1445,359,214441,1230,506,0
2,3093379690500.00,42.36245346,-71.08503646,3.32,33710,32804,34274,69.19,38.07,0,0,0,0,3152,0,0,725765,1459,362,214444,1240,508,0
2,3093379691250.00,42.36250423,-71.08597773,3.315,33720,32815,34284,69.62,38.18,0,0,0,0,3148,0,0,725755,1473,365,214447,1250,510,0
2,3093379692000.00,42.362555,-71.086919,3.31,33730,32826,34294,70.05,38.29,0,0,0,0,3144,0,0,725745,1487,368,214450,1260,512,0
2,3093379692750.00,42.36260577,-71.08786027,3.305,33740,32837,34304,70.48,38.4,0,0,0,0,3140,0,0,725735,1501,371,214453,1270,514,0
2,3093379693500.00,42.36265654,-71.08880154,3.3,33750,32848,34314,70.91,38.51,0,0,0,0,3136,0,0,725725,1515,374,214456,1280,516,0
2,3093379694250.00,42.36270731,-71.08974281,3.295,33760,32859,34324,71.34,38.62,0,0,0,0,3132,0,0,725715,1529,377,214459,1290,518,0
2,3093379695000.00,42.36275808,-71.09068408,3.29,33770,32870,34334,71.77,38.73,0,0,0,0,3128,0,0,725705,1543,380,214462,1300,520,0
2,3093379695750.00,42.36280885,-71.09162535,3.285,33780,32881,34344,72.2,38.84,0,0,0,0,3124,0,0,725695,1557,383,214465,1310,522,0
2,3093379696500.00,42.36285962,-71.09256662,3.28,33790,32892,34354,72.63,38.95,0,0,0,0,3120,0,0,725685,1571,386,214468,1320,524,0
2,3093379697250.00,42.36291039,-71.09350789,3.275,33800,32903,34364,73.06,39.06,0,0,0,0,3116,0,0,725675,1585,389,214471,1330,526,0
2,3093379698000.00,42.36296116,-71.09444916,3.27,33810,32914,34374,73.49,39.17,0,0,0,0,3112,0,0,725665,1599,392,214474,1340,528,0
2,3093379698750.00,42.36301193,-71.09539043,3.265,33820,32925,34384,73.92,39.28,0,0,0,0,3108,0,0,725655,1613,395,214477,1350,530,0
2,3093379699500.00,42.3630627,-71.0963317,3.26,33830,32936,34394,74.35,39.39,0,0,0,0,3104,0,0,725645,1627,398,214480,1360,532,0
2,3093379700250.00,42.36311347,-71.09727297,3.255,33840,32947,34404,74.78,39.5,0,0,0,0,3100,0,0,725635,1641,401,214483,1370,534,0
2,3093379701000.00,42.36316424,-71.09821424,3.25,33850,32958,34414,75.21,39.61,0,0,0,0,3096,0,0,725625,1655,404,214486,1380,536,0
2,3093379701750.00,42.36321501,-71.09915551,3.245,33860,32969,34424,75.64,39.72,0,0,0,0,3092,0,0,725615,1669,407,214489,1390,538,0
2,3093379702500.00,42.36326578,-71.10009678,3.24,33870,32980,34434,76.07,39.83,0,0,0,0,3088,0,0,725605,1683,410,214492,1400,540,0
2,3093379703250.00,42.36331655,-71.10103805,3.235,33880,32991,34444,76.5,39.94,0,0,0,0,3084,0,0,725595,1697,413,214495,1410,542,0
2,3093379704000.00,42.36336732,-71.10197932,3.23,33890,33002,34454,76.93,40.05,0,0,0,0,3080,0,0,725585,1711,416,214498,1420,544,0
2,3093379704750.00,42.36341809,-71.10292059,3.225,33900,33013,34464,77.36,40.16,0,0,0,0,3076,0,0,725575,1725,419,214501,1430,546,0
2,3093379705500.00,42.36346886,-71.10386186,3.22,33910,33024,34474,77.79,40.27,0,0,0,0,3072,0,0,725565,1739,422,214504,1440,548,0
2,3093379706250.00,42.36351963,-71.10480313,3.215,33920,33035,34484,78.22,40.38,0,0,0,0,3068,0,0,725555,1753,425,214507,1450,550,0
2,3093379707000.00,42.3635704,-71.1057444,3.21,33930,33046,34494,78.65,40.49,0,0,0,0,3064,0,0,725545,1767,428,214510,1460,552,0
2,3093379707750.00,42.36362117,-71.10668567,3.205,33940,33057,34504,79.08,40.6,0,0,0,0,3060,0,0,725535,1781,431,214513,1470,554,0
2,3093379708500.00,42.36367194,-71.10762694,3.2,33950,33068,34514,79.51,40.71,0,0,0,0,3056,0,0,725525,1795,434,214516,1480,556,0
2,3093379709250.00,42.36372271,-71.10856821,3.195,33960,33079,34524,79.94,40.82,0,0,0,0,3052,0,0,725515,1809,437,214519,1490,558,0
2,3093379710000.00,42.36377348,-71.10950948,3.19,33970,33090,34534,80.37,40.93,0,0,0,0,3048,0,0,725505,1823,440,214522,1500,560,0
2,3093379710750.00,42.36382425,-71.11045075,3.185,33980,33101,34544,80.8,41.04,0,0,0,0,3044,0,0,725495,1837,443,214525,1510,562,0
2,3093379711500.00,42.36387502,-71.11139202,3.18,33990,33112,34554,81.23,41.15,0,0,0,0,3040,0,0,725485,1851,446,214528,1520,564,0
2,3093379712250.00,42.36392579,-71.11233329,3.175,34000,33123,34564,81.66,41.26,0,0,0,0,3036,0,0,725475,1865,449,214531,1530,566,0
2,3093379713000.00,42.36397656,-71.11327456,3.17,34010,33134,34574,82.09,41.37,0,0,0,0,3032,0,0,725465,1879,452,214534,1540,568,0
2,3093379713750.00,42.36402733,-71.11421583,3.165,34020,33145,34584,82.52,41.48,0,0,0,0,3028,0,0,725455,1893,455,214537,1550,570,0
2,3093379714500.00,42.3640781,-71.1151571,3.16,34030,33156,34594,82.95,41.59,0,0,0,0,3024,0,0,725445,1907,458,214540,1560,572,0
2,3093379715250.00,42.36412887,-71.11609837,3.155,34040,33167,34604,83.38,41.7,0,0,0,0,3020,0,0,725435,1921,461,214543,1570,574,0
2,3093379716000.00,42.36417964,-71.11703964,3.15,34050,33178,34614,83.81,41.81,0,0,0,0,3016,0,0,725425,1935,464,214546,1580,576,0
2,3093379716750.00,42.36423041,-71.11798091,3.145,34060,33189,34624,84.24,41.92,0,0,0,0,3012,0,0,725415,1949,467,214549,1590,578,0
2,3093379717500.00,42.36428118,-71.11892218,3.14,34070,33200,34634,84.67,42.03,0,0,0,0,3008,0,0,725405,1963,470,214552,1600,580,0
2,3093379718250.00,42.36433195,-71.11986345,3.135,34080,33211,34644,85.1,42.14,0,0,0,0,3004,0,0,725395,1977,473,214555,1610,582,0
2,3093379719000.00,42.36438272,-71.12080472,3.13,34090,33222,34654,85.53,42.25,0,0,0,0,3000,0,0,725385,1991,476,214558,1620,584,0
2,3093379719750.00,42.36443349,-71.12174599,3.125,34100,33233,34664,85.96,42.36,0,0,0,0,2996,0,0,725375,2005,479,214561,1630,586,0
2,3093379720500.00,42.36448426,-71.12268726,3.12,34110,33244,34674,86.39,42.47,0,0,0,0,2992,0,0,725365,2019,482,214564,1640,588,0
2,3093379721250.00,42.36453503,-71.12362853,3.115,34120,33255,34684,86.82,42.58,0,0,0,0,2988,0,0,725355,2033,485,214567,1650,590,0
2,3093379722000.00,42.3645858,-71.1245698,3.11,34130,33266,34694,87.25,42.69,0,0,0,0,2984,0,0,725345,2047,488,214570,1660,592,0
2,3093379722750.00,42.36463657,-71.12551107,3.105,34140,33277,34704,87.68,42.8,0,0,0,0,2980,0,0,725335,2061,491,214573,1670,594,0
2,3093379723500.00,42.36468734,-71.12645234,3.1,34150,33288,34714,88.11,42.91,0,0,0,0,2976,0,0,725325,2075,494,214576,1680,596,0
2,3093379724250.00,42.36473811,-71.12739361,3.095,34160,33299,34724,88.54,43.02,0,0,0,0,2972,0,0,725315,2089,497,214579,1690,598,0
2,3093379725000.00,42.36478888,-71.12833488,3.09,34170,33310,34734,88.97,43.13,0,0,0,0,2968,0,0,725305,2103,500,214582,1700,600,0
2,3093379725750.00,42.36483965,-71.12927615,3.085,34180,33321,34744,89.4,43.24,0,0,0,0,2964,0,0,725295,2117,503,214585,1710,602,0
2,3093379726500.00,42.36489042,-71.13021742,3.08,34190,33332,34754,89.83,43.35,0,0,0,0,2960,0,0,725285,2131,506,214588,1720,604,0
2,3093379727250.00,42.36494119,-71.13115869,3.075,34200,33343,34764,90.26,43.46,0,0,0,0,2956,0,0,725275,2145,509,214591,1730,606,0
2,3093379728000.00,42.36499196,-71.13209996,3.07,34210,33354,34774,90.69,43.57,0,0,0,0,2952,0,0,725265,2159,512,214594,1740,608,0
2,3093379728750.00,42.36504273,-71.13304123,3.065,34220,33365,34784,91.12,43.68,0,0,0,0,2948,0,0,725255,2173,515,214597,1750,610,0
2,3093379729500.00,42.3650935,-71.1339825,3.06,34230,33376,34794,91.55,43.79,0,0,0,0,2944,0,0,725245,2187,518,214600,1760,612,0
2,3093379730250.00,42.36514427,-71.13492377,3.055,34240,33387,34804,91.98,43.9,0,0,0,0,2940,0,0,725235,2201,521,214603,1770,614,0
2,3093379731000.00,42.36519504,-71.13586504,3.05,34250,33398,34814,92.41,44.01,0,0,0,0,2936,0,0,725225,2215,524,214606,1780,616,0
2,3093379731750.00,42.36524581,-71.13680631,3.045,34260,33409,34824,92.84,44.12,0,0,0,0,2932,0,0,725215,2229,527,214609,1790,618,0
2,3093379732500.00,42.36529658,-71.13774758,3.04,34270,33420,34834,93.27,44.23,0,0,0,0,2928,0,0,725205,2243,530,214612,1800,620,0
2,3093379733250.00,42.36534735,-71.13868885,3.035,34280,33431,34844,93.7,44.34,0,0,0,0,2924,0,0,725195,2257,533,214615,1810,622,0
2,3093379734000.00,42.36539812,-71.13963012,3.03,34290,33442,34854,94.13,44.45,0,0,0,0,2920,0,0,725185,2271,536,214618,1820,624,0
2,3093379734750.00,42.36544889,-71.14057139,3.025,34300,33453,34864,94.56,44.56,0,0,0,0,2916,0,0,725175,2285,539,214621,1830,626,0
2,3093379735500.00,42.36549966,-71.14151266,3.02,34310,33464,34874,94.99,44.67,0,0,0,0,2912,0,0,725165,2299,542,214624,1840,628,0
2,3093379736250.00,42.36555043,-71.14245393,3.015,34320,33475,34884,95.42,44.78,0,0,0,0,2908,0,0,725155,2313,545,214627,1850,630,0
2,3093379737000.00,42.3656012,-71.1433952,3.01,34330,33486,34894,95.85,44.89,0,0,0,0,2904,0,0,725145,2327,548,214630,1860,632,0
2,3093379737750.00,42.36565197,-71.14433647,3.005,34340,33497,34904,96.28,45,0,0,0,0,2900,0,0,725135,2341,551,214633,1870,634,0
2,3093379738500.00,42.36570274,-71.14527774,3,34350,33508,34914,96.71,45.11,0,0,0,0,2896,0,0,725125,2355,554,214636,1880,636,0
2,3093379739250.00,42.36575351,-71.14621901,2.995,34360,33519,34924,97.14,45.22,0,0,0,0,2892,0,0,725115,2369,557,214639,1890,638,0
2,3093379740000.00,42.36580428,-71.14716028,2.99,34370,33530,34934,97.57,45.33,0,0,0,0,2888,0,0,725105,2383,560,214642,1900,640,0
2,3093379740750.00,42.36585505,-71.14810155,2.985,34380,33541,34944,98,45.44,0,0,0,0,2884,0,0,725095,2397,563,214645,1910,642,0
2,3093379741500.00,42.36590582,-71.14904282,2.98,34390,33552,34954,98.43,45.55,0,0,0,0,2880,0,0,725085,2411,566,214648,1920,644,0
2,3093379742250.00,42.36595659,-71.14998409,2.975,34400,33563,34964,98.86,45.66,0,0,0,0,2876,0,0,725075,2425,569,214651,1930,646,0
2,3093379743000.00,42.36600736,-71.15092536,2.97,34410,33574,34974,99.29,45.77,0,0,0,0,2872,0,0,725065,2439,572,214654,1940,648,0
2,3093379743750.00,42.36605813,-71.15186663,2.965,34420,33585,34984,99.72,45.88,0,0,0,0,2868,0,0,725055,2453,575,214657,1950,650,0
2,3093379744500.00,42.3661089,-71.1528079,2.96,34430,33596,34994,100.15,45.99,0,0,0,0,2864,0,0,725045,2467,578,214660,1960,652,0
2,3093379745250.00,42.36615967,-71.15374917,2.955,34440,33607,35004,100.58,46.1,0,0,0,0,2860,0,0,725035,2481,581,214663,1970,654,0
2,3093379746000.00,42.36621044,-71.15469044,2.95,34450,33618,35014,101.01,46.21,0,0,0,0,2856,0,0,725025,2495,584,214666,1980,656,0
2,3093379746750.00,42.36626121,-71.15563171,2.945,34460,33629,35024,101.44,46.32,0,0,0,0,2852,0,0,725015,2509,587,214669,1990,658,0
2,3093379747500.00,42.36631198,-71.15657298,2.94,34470,33640,35034,101.87,46.43,0,0,0,0,2848,0,0,725005,2523,590,214672,2000,660,0
2,3093379748250.00,42.36636275,-71.15751425,2.935,34480,33651,35044,102.3,46.54,0,0,0,0,2844,0,0,724995,2537,593,214675,2010,662,0
2,3093379749000.00,42.36641352,-71.15845552,2.93,34490,33662,35054,102.73,46.65,0,0,0,0,2840,0,0,724985,2551,596,214678,2020,664,0
2,3093379749750.00,42.36646429,-71.15939679,2.925,34500,33673,35064,103.16,46.76,0,0,0,0,2836,0,0,724975,2565,599,214681,2030,666,0
2,3093379750500.00,42.36651506,-71.16033806,2.92,34510,33684,35074,103.59,46.87,0,0,0,0,2832,0,0,724965,2579,602,214684,2040,668,0
2,3093379751250.00,42.36656583,-71.16127933,2.915,34520,33695,35084,104.02,46.98,0,0,0,0,2828,0,0,724955,2593,605,214687,2050,670,0
2,3093379752000.00,42.3666166,-71.1622206,2.91,34530,33706,35094,104.45,47.09,0,0,0,0,2824,0,0,724945,2607,608,214690,2060,672,0
2,3093379752750.00,42.36666737,-71.16316187,2.905,34540,33717,35104,104.88,47.2,0,0,0,0,2820,0,0,724935,2621,611,214693,2070,674,0
2,3093379753500.00,42.36671814,-71.16410314,2.9,34550,33728,35114,105.31,47.31,0,0,0,0,2816,0,0,724925,2635,614,214696,2080,676,0
2,3093379754250.00,42.36676891,-71.16504441,2.895,34560,33739,35124,105.74,47.42,0,0,0,0,2812,0,0,724915,2649,617,214699,2090,678,0
2,3093379755000.00,42.36681968,-71.16598568,2.89,34570,33750,35134,106.17,47.53,0,0,0,0,2808,0,0,724905,2663,620,214702,2100,680,0
2,3093379755750.00,42.36687045,-71.16692695,2.885,34580,33761,35144,106.6,47.64,0,0,0,0,2804,0,0,724895,2677,623,214705,2110,682,0
2,3093379756500.00,42.36692122,-71.16786822,2.88,34590,33772,35154,107.03,47.75,0,0,0,0,2800,0,0,724885,2691,626,214708,2120,684,0
